suite,case,variant,batch_size,max_length,lora_rank,token_chunk,vocab_chunk,status,failure_type,tpu,chips,xla_train_step_gib_per_chip,runtime_peak_hbm_gb,runtime_hbm_limit_gb,mean_step_time_sec_excl_first,valid_tokens_per_sec_excl_first,wall_time_sec,xla_report
rank_sensitivity,rank_sensitivity_cce_r64_b32_l512_tc128_vc8192,cce,32,512,64,128,8192,ok,,v5litepod-1,1,8.31,1.545730048,16.909336064,0.4886278989997663,7269.335228854173,48.87498758699985,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b32_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b32_l1024_tc128_vc8192,cce,32,1024,64,128,8192,ok,,v5litepod-1,1,14.44,1.2630784,16.909336064,0.9538401689997044,3723.894333077831,47.46265407700048,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b32_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b32_l2048_tc128_vc8192,cce,32,2048,64,128,8192,failed,compile_oom,v5litepod-1,1,29.65,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b32_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b32_l4096_tc128_vc8192,cce,32,4096,64,128,8192,failed,compile_oom,v5litepod-1,1,60.6,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b32_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b64_l512_tc128_vc8192,default,64,512,64,128,8192,failed,compile_oom,v5litepod-1,1,57.85,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b64_l1024_tc128_vc8192,default,64,1024,64,128,8192,failed,resource_exhausted,v5litepod-1,1,88.65,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b64_l2048_tc128_vc8192,default,64,2048,64,128,8192,failed,resource_exhausted,v5litepod-1,1,181.47,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_default_r64_b64_l4096_tc128_vc8192,default,64,4096,64,128,8192,failed,resource_exhausted,v5litepod-1,1,348.95,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_default_r64_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b64_l512_tc128_vc8192,cce,64,512,64,128,8192,ok,,v5litepod-1,1,14.59,1.238650368,16.909336064,0.8834068030000708,8104.9862596534995,42.52893206899989,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b64_l512_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b64_l1024_tc128_vc8192,cce,64,1024,64,128,8192,failed,compile_oom,v5litepod-1,1,26.21,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b64_l1024_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b64_l2048_tc128_vc8192,cce,64,2048,64,128,8192,failed,compile_oom,v5litepod-1,1,52.98,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b64_l2048_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
rank_sensitivity,rank_sensitivity_cce_r64_b64_l4096_tc128_vc8192,cce,64,4096,64,128,8192,failed,compile_oom,v5litepod-1,1,107.86,,,,,,/tmp/gemma3-270m-cce-rerun/rank_sensitivity/rank_sensitivity_cce_r64_b64_l4096_tc128_vc8192/xla/module_0636.jit__train_step.cl_914450892.after_optimizations-memory-usage-report.txt
